invoiceID,prodID,amt,qty
14426,4,283,11
14426,14,196,19
14426,29,371,12
14426,33,249,11
14426,34,211,7
14426,43,361,12
14427,2,357,20
14427,12,374,15
14427,17,275,17
14427,20,342,2
14427,31,278,5
14427,36,223,12
14427,38,49,15
14427,39,368,2
14427,48,44,12
14428,6,140,2
14428,24,149,18
14428,31,316,3
14428,38,31,3
14428,41,29,13
14429,1,185,6
14429,2,321,8
14429,12,45,6
14429,25,197,3
14429,27,124,5
14429,29,262,8
14429,30,145,10
14429,35,43,16
14429,36,142,7
14429,43,326,4
14429,45,286,19
14430,1,130,18
14430,10,397,18
14430,20,145,8
14430,35,232,16
14430,45,272,4
14431,1,127,12
14431,10,375,17
14431,19,239,18
14431,21,348,4
14431,41,32,11
14432,5,358,8
14432,6,110,16
14432,9,67,4
14432,25,77,9
14432,42,103,16
14432,43,111,4
14432,44,188,16
14432,47,95,14
14433,4,127,17
14433,17,376,18
14433,20,124,7
14433,41,242,13
14433,47,46,6
14434,24,36,8
14434,25,363,13
14434,46,273,18
14435,13,367,13
14435,32,240,15
14435,37,353,8
14435,47,106,6
14436,5,186,20
14436,9,181,10
14436,35,166,13
14436,39,231,20
14436,45,383,13
14436,46,388,3
14437,12,298,19
14437,32,226,8
14437,41,84,14
14437,43,324,13
14437,44,328,10
14438,7,285,13
14438,11,324,11
14438,14,156,15
14438,26,20,13
14438,43,147,10
14438,47,235,16
14439,4,294,8
14439,19,293,11
14439,22,95,5
14439,37,394,5
14439,38,303,19
14439,43,51,15
14439,46,44,14
14440,5,369,8
14440,20,346,17
14440,27,51,19
14440,43,36,2
14440,48,143,6
14441,12,319,4
14441,28,250,13
14441,34,333,8
14441,37,347,17
14441,41,118,14
14442,3,121,13
14442,28,124,7
14443,10,247,8
14443,14,102,11
14443,23,114,10
14443,32,71,16
14443,34,253,18
14444,3,365,6
14444,19,113,9
14444,26,52,17
14444,35,137,19
14445,5,332,17
14445,32,168,3
14445,33,178,20
14445,35,275,7
14445,42,139,8
14446,1,98,14
14446,4,325,6
14446,33,335,19
14446,34,383,4
14446,38,383,13
14446,47,378,9
14447,11,30,14
14447,37,34,16
14448,3,147,12
14448,12,207,5
14448,20,159,12
14448,24,169,3
14448,36,73,6
14448,39,311,13
14449,3,322,19
14449,7,321,7
14449,37,359,4
14449,44,86,17
14450,1,389,18
14450,16,77,13
14450,18,337,5
14450,21,80,14
14450,23,309,8
14450,29,98,20
14450,46,368,8
14450,47,48,3
14451,1,290,6
14451,9,188,4
14451,14,78,3
14451,25,136,15
14451,26,340,5
14451,41,172,13
14452,2,324,7
14452,6,32,18
14452,13,241,6
14452,42,64,16
14453,15,108,13
14453,21,135,18
14453,26,63,4
14453,27,185,14
14453,28,311,9
14453,35,193,11
14453,48,184,9
14454,15,60,8
14454,35,102,5
14454,45,309,10
14455,5,349,17
14455,25,380,8
14455,29,267,5
14455,32,208,5
14455,39,103,10
14455,43,61,17
14455,48,103,20
14456,10,284,13
14456,25,388,8
14456,26,43,12
14456,29,100,12
14456,34,299,2
14456,39,301,13
14456,46,40,17
14457,19,365,7
14457,27,373,7
14457,31,26,20
14457,45,45,10
14458,7,110,11
14458,25,379,2
14458,41,137,2
14458,42,314,17
14458,47,187,8
14459,3,70,4
14459,18,90,17
14459,29,299,6
14459,42,144,19
14459,46,176,2
14460,13,195,5
14460,15,387,17
14460,16,110,19
14460,17,188,10
14461,27,196,16
14461,34,292,14
14461,44,93,9
14462,3,166,12
14462,7,114,19
14462,11,310,20
14462,12,159,3
14462,15,163,9
14462,20,37,6
14462,24,68,7
14462,35,27,7
14462,41,36,17
14462,47,342,8
14463,13,338,20
14463,18,251,15
14463,38,398,20
14463,47,375,5
14464,12,60,7
14464,16,319,12
14464,21,56,16
14464,24,287,20
14464,29,59,4
14465,7,90,12
14465,24,390,8
14465,35,186,4
14465,43,291,6
14465,44,205,17
14466,1,363,15
14466,13,199,2
14466,15,56,14
14466,30,60,15
14466,36,251,7
14467,8,304,2
14467,13,111,15
14467,33,254,10
14468,2,279,9
14468,4,69,17
14468,14,197,16
14468,16,93,3
14468,35,69,4
14468,43,362,5
14469,1,348,13
14469,5,243,6
14469,7,110,18
14469,15,42,11
14469,21,211,9
14469,39,392,7
14469,41,135,11
14470,13,173,9
14470,44,176,18
14471,10,136,20
14471,11,253,7
14471,17,208,15
14471,20,32,11
14471,27,161,2
14471,40,322,12
14471,43,183,4
14472,1,103,19
14472,5,148,16
14472,10,256,12
14472,21,183,11
14472,24,347,10
14472,32,176,13
14472,33,126,4
14472,39,372,5
14473,1,297,14
14473,3,102,19
14473,31,71,12
14473,32,330,19
14473,42,144,6
14473,47,57,8
14473,48,265,14
14474,8,166,17
14474,28,108,7
14474,37,347,13
14474,44,45,14
14475,14,200,20
14475,15,278,17
14475,40,239,7
14476,4,265,17
14476,15,356,13
14476,16,167,10
14476,20,287,19
14476,40,251,6
14476,42,152,13
14477,2,69,8
14477,7,138,6
14477,43,209,13
14478,2,344,16
14478,4,86,9
14478,5,338,12
14478,25,60,18
14478,46,26,18
14479,9,47,16
14479,16,334,20
14479,21,31,2
14479,32,50,6
14479,43,38,16
14479,48,222,9
14480,4,290,14
14480,6,110,13
14480,14,54,19
14480,38,365,17
14480,43,307,18
14481,4,367,7
14481,6,180,2
14481,19,299,9
14481,22,239,20
14481,30,173,20
14481,39,58,5
14482,6,198,11
14482,18,314,4
14482,43,329,9
14483,36,227,14
14484,3,98,11
14484,8,39,18
14484,13,163,5
14484,22,376,4
14484,34,176,15
14484,36,390,9
14484,39,274,9
14484,47,76,7
14485,3,103,14
14485,8,192,16
14485,17,120,9
14485,27,162,2
14485,36,192,19
14486,13,227,4
14486,36,22,10
14487,7,177,4
14487,10,158,3
14487,39,202,16
14487,44,65,12
14488,1,318,8
14488,8,373,16
14488,12,343,3
14488,15,21,12
14488,32,264,20
14489,9,270,9
14489,14,156,11
14489,25,97,7
14489,26,306,10
14489,36,246,2
14489,40,265,19
14489,47,139,17
14490,4,367,5
14490,7,354,17
14490,22,109,18
14490,24,85,15
14490,28,65,3
14490,37,276,2
14490,47,55,16
14491,16,214,15
14491,22,125,20
14491,34,313,9
14491,36,229,12
14492,5,291,6
14492,30,284,17
14492,47,219,8
14493,17,234,18
14493,25,179,9
14493,27,169,9
14493,33,125,10
14493,34,186,14
14493,42,28,3
14494,2,65,3
14494,11,368,5
14494,15,260,7
14494,31,211,11
14494,33,58,10
14494,46,304,15
14495,8,200,5
14495,43,210,17
14496,3,164,6
14496,5,59,3
14496,14,281,8
14496,34,204,3
14497,19,273,7
14497,42,321,4
14498,14,308,9
14498,30,28,2
14498,35,328,9
14499,10,317,16
14499,39,119,19
14500,3,42,13
14500,11,207,12
14500,22,278,13
14500,26,313,20
14500,41,81,9
14501,12,120,15
14501,30,107,18
14501,42,51,17
14502,17,353,20
14502,24,215,10
14502,33,345,2
14503,11,117,9
14503,15,187,11
14503,22,292,4
14503,26,219,15
14503,31,330,13
14503,36,358,18
14503,38,156,8
14503,43,257,13
14504,1,367,18
14504,5,345,14
14504,10,37,2
14504,41,368,12
14504,45,181,7
14505,18,284,2
14505,32,107,13
14505,35,270,14
14505,39,384,7
14507,7,347,7
14507,29,140,5
14507,30,400,6
14508,17,236,9
14508,27,375,18
14508,46,378,13
14509,7,99,18
14509,22,66,20
14509,35,190,16
14509,40,93,11
14510,3,39,2
14510,28,198,2
14510,36,56,19
14510,39,180,7
14510,46,376,3
14511,5,190,6
14511,14,373,20
14511,36,298,19
14511,38,203,7
14512,4,185,11
14512,15,44,13
14512,24,376,13
14512,28,317,12
14512,35,317,5
14512,36,213,16
14512,38,89,15
14513,13,329,12
14513,14,33,17
14513,15,255,2
14513,25,102,14
14513,31,132,3
14513,44,224,7
14513,48,251,18
14514,11,132,13
14514,20,217,15
14515,4,286,5
14515,6,314,14
14515,13,95,14
14515,41,143,17
14516,12,136,4
14516,15,222,10
14516,21,181,4
14516,23,317,15
14516,31,302,6
14517,1,229,13
14517,20,328,9
14517,21,301,12
14517,26,384,4
14518,18,335,20
14518,22,282,17
14518,28,362,10
14518,37,277,10
14518,39,142,14
14519,7,381,13
14519,15,331,18
14519,20,147,6
14519,26,116,6
14519,35,35,18
14519,36,369,18
14519,37,278,12
14520,5,200,12
14520,16,202,2
14520,28,91,18
14520,31,186,13
14520,35,162,4
14520,40,231,8
14521,2,127,4
14521,8,245,18
14521,31,51,10
14521,32,359,11
14521,45,175,8
14522,27,40,7
14522,31,263,2
14522,32,214,11
14523,8,103,11
14523,17,182,2
14523,20,288,4
14523,23,294,16
14523,40,175,12
14524,25,130,16
14524,32,150,20
14525,3,384,10
14526,16,137,15
14526,31,25,15
14526,36,203,3
14527,22,286,15
14527,27,288,3
14527,31,25,6
14527,32,378,6
14527,37,350,11
14528,1,43,10
14528,3,94,9
14528,34,199,3
14529,1,150,19
14529,31,350,7
14529,46,30,15
14530,12,45,5
14530,13,275,16
14530,15,83,3
14530,21,150,9
14531,9,306,5
14531,17,332,15
14531,26,25,8
14531,37,47,17
14531,46,107,6
14532,3,293,11
14532,8,29,6
14532,10,323,8
14532,35,247,3
14532,46,147,5
14533,3,97,13
14533,5,21,10
14533,9,133,14
14533,10,388,2
14533,38,276,8
14533,42,180,15
14534,12,64,11
14534,32,311,9
14535,2,216,18
14535,44,121,15
14535,48,298,7
14536,6,205,17
14536,17,327,2
14536,22,178,6
14536,24,348,4
14536,26,63,18
14536,34,138,11
14537,1,271,7
14537,10,352,14
14537,11,51,18
14537,17,383,18
14537,48,164,19
14538,3,303,5
14538,11,151,2
14538,14,372,9
14538,15,129,10
14539,19,213,14
14539,24,161,10
14539,30,361,6
14539,41,54,14
14539,47,154,17
14540,6,233,14
14540,11,145,10
14540,18,224,7
14540,23,199,5
14540,37,366,19
14540,43,211,19
14541,20,326,20
14542,18,189,16
14542,27,345,3
14542,29,89,17
14543,14,298,15
14543,26,269,5
14543,40,56,7
14543,45,124,13
14544,21,376,2
14544,31,29,10
14544,37,337,17
14544,43,172,13
14545,3,348,20
14545,7,351,17
14545,39,207,11
14546,13,113,15
14546,19,179,10
14546,29,65,5
14546,37,384,8
14546,43,330,18
14547,9,388,12
14547,18,33,16
14547,32,166,20
14547,39,186,2
14547,47,323,15
14548,5,97,7
14548,42,346,12
14549,16,172,20
14549,26,86,18
14549,34,276,4
14549,44,132,15
14549,48,306,3
14550,2,339,20
14550,5,283,5
14550,25,165,4
14550,39,119,14
14551,11,397,13
14551,13,213,5
14551,20,371,18
14551,26,395,12
14551,27,337,14
14551,28,284,10
14551,33,197,16
14551,46,324,17
14552,1,212,9
14553,8,115,19
14553,12,357,9
14553,31,171,3
14553,38,156,16
14554,4,279,5
14554,14,104,15
14554,18,153,2
14554,48,269,8
14555,6,378,15
14555,7,156,13
14555,34,227,4
14556,15,51,8
14556,30,285,16
14556,38,399,13
14556,43,89,6
14556,45,330,5
14556,48,36,3
14557,5,106,11
14557,14,366,17
14557,25,273,4
14557,33,367,9
14558,12,111,18
14558,32,163,14
14558,43,21,18
14558,48,371,19
14559,13,128,6
14559,22,359,15
14559,45,57,15
14559,48,396,11
14560,13,117,18
14560,30,195,20
14560,39,64,20
14560,43,373,15
14560,44,287,13
14561,7,87,8
14561,17,183,20
14561,28,82,19
14561,32,180,9
14561,36,203,10
14562,10,240,9
14562,12,342,2
14562,13,236,12
14562,14,286,11
14562,24,122,3
14562,31,241,9
14562,39,171,2
14562,43,180,15
14563,5,167,13
14563,8,281,10
14563,14,346,2
14563,19,56,20
14563,25,361,15
14563,42,306,17
14564,13,364,11
14564,39,341,11
14564,48,265,17
14565,4,20,8
14565,20,140,14
14565,46,400,7
14565,47,125,13
14566,42,379,12
14566,45,361,5
14566,48,70,6
14567,39,350,17
14567,43,342,13
14568,5,43,4
14568,6,377,4
14568,10,90,5
14568,19,387,5
14568,21,88,4
14568,39,24,12
14568,43,278,5
14569,1,360,18
14569,2,288,9
14569,15,56,9
14569,33,122,10
14569,43,308,6
14570,9,79,8
14570,15,240,6
14570,34,93,15
14570,47,228,18
14571,1,396,4
14571,12,393,16
14571,15,193,20
14571,26,159,12
14571,30,39,10
14571,33,194,18
14571,39,28,6
14572,12,195,20
14573,16,360,3
14573,17,333,4
14573,23,239,18
14573,25,282,7
14573,26,291,17
14573,28,82,7
14573,32,176,16
14573,43,381,5
14574,8,96,14
14574,33,49,6
14574,43,222,8
14575,1,230,20
14575,12,115,16
14575,17,167,9
14576,6,41,17
14576,15,134,14
14576,16,336,2
14576,20,332,8
14576,33,21,17
14576,48,244,20
14577,18,40,15
14577,19,266,3
14577,22,208,7
14577,24,31,18
14577,31,381,19
14577,37,283,8
14577,45,287,13
14577,46,174,17
14578,18,252,9
14578,27,255,14
14578,35,342,16
14578,39,166,12
14579,6,127,17
14579,12,361,6
14579,15,195,12
14579,18,360,13
14579,31,92,16
14579,33,198,13
14580,2,103,18
14580,9,113,14
14580,12,300,14
14580,19,153,3
14580,25,189,19
14580,32,53,2
14581,4,80,17
14581,22,236,17
14581,31,89,3
14581,47,252,9
14582,9,339,20
14582,14,253,3
14582,16,211,16
14582,19,194,11
14582,26,211,16
14582,30,301,15
14582,34,244,5
14583,14,72,6
14583,23,128,14
14583,36,297,3
14584,6,126,4
14584,12,35,13
14584,13,99,2
14584,16,231,4
14584,21,143,12
14584,23,301,8
14584,40,316,12
14585,6,255,3
14585,13,261,19
14585,31,321,19
14585,36,222,3
14585,43,245,19
14585,45,32,9
14586,10,36,16
14586,19,23,8
14586,35,167,8
14587,14,67,13
14587,26,181,10
14587,42,266,14
14587,44,339,19
14587,46,236,12
14588,18,237,13
14588,28,277,14
14588,31,99,4
14588,38,243,12
14588,48,155,3
14589,2,218,13
14589,3,110,4
14589,6,325,6
14589,16,130,13
14589,17,46,2
14589,20,85,20
14589,24,222,15
14589,27,137,7
14589,34,258,18
14590,18,146,13
14590,33,140,13
14590,42,135,14
14591,4,50,14
14591,18,286,9
14591,38,224,3
14591,43,181,15
14592,4,27,20
14592,6,314,18
14592,17,350,4
14592,20,75,8
14592,47,131,5
14593,7,251,13
14593,8,263,18
14593,13,21,20
14593,27,79,19
14593,36,36,19
14593,45,174,14
14594,7,378,16
14594,8,266,20
14594,9,68,19
14594,10,192,4
14594,21,378,14
14594,26,151,17
14595,5,101,6
14595,18,98,13
14595,21,172,17
14595,36,119,9
14596,20,200,2
14596,22,192,18
14596,27,305,14
14596,30,372,3
14596,40,310,20
14596,42,349,7
14596,44,368,17
14597,17,396,16
14597,19,248,7
14597,23,101,5
14597,27,167,3
14597,30,345,6
14597,37,73,4
14598,7,103,15
14598,16,171,8
14598,21,245,17
14598,25,351,19
14598,28,395,9
14598,36,294,8
14598,46,200,5
14599,2,168,12
14599,11,382,9
14599,21,165,9
14599,33,126,7
14600,24,359,4
14600,35,210,5
14600,36,110,10
14600,38,144,16
14600,42,164,10
14600,46,356,14
14601,22,299,11
14601,29,330,5
14601,31,117,13
14601,32,49,5
14601,42,128,4
14602,10,210,10
14602,13,163,19
14602,28,108,8
14603,6,51,17
14603,9,259,8
14603,14,293,18
14603,25,75,10
14603,43,351,20
14604,11,92,5
14604,40,322,4
14604,42,316,10
14605,29,29,12
14605,46,125,3
14606,5,259,6
14606,18,32,12
14606,22,254,7
14606,28,125,5
14606,33,294,17
14606,37,75,14
14607,22,107,20
14608,6,180,13
14608,14,137,20
14608,28,83,20
14609,5,236,9
14609,27,337,14
14609,30,212,14
14609,32,122,13
14609,47,207,13
14610,2,346,14
14610,7,107,12
14610,9,263,11
14610,16,241,8
14610,40,172,7
14611,3,288,14
14611,11,156,5
14611,18,351,17
14611,28,39,13
14611,34,127,18
14611,37,331,5
14611,47,67,10
14612,19,47,10
14613,15,106,11
14613,46,88,15
14614,14,249,5
14614,21,244,19
14614,26,379,2
14614,32,265,10
14615,7,332,10
14615,10,134,14
14615,16,148,14
14615,29,84,17
14615,35,186,9
14616,6,39,16
14616,41,292,14
14616,48,40,11
14617,2,219,14
14617,15,252,18
14617,20,353,4
14617,24,283,3
14617,35,188,3
14618,12,29,8
14618,21,360,5
14618,37,394,19
14618,44,23,20
14618,45,288,14
14618,47,56,14
14619,1,300,17
14619,24,75,11
14619,36,354,6
14619,37,262,7
14619,42,375,9
14620,5,309,8
14620,8,172,13
14620,10,318,14
14620,23,37,4
14620,24,287,9
14620,30,302,19
14620,33,128,2
14620,44,26,16
14620,46,136,13
14621,1,20,20
14621,18,65,20
14621,45,135,15
14622,8,50,9
14623,13,155,14
14623,23,75,14
14623,25,274,14
14624,15,145,7
14624,19,376,20
14625,2,296,10
14625,10,122,17
14625,41,260,4
14625,47,185,20
14626,4,222,3
14626,5,58,6
14626,17,36,13
14626,19,336,20
14626,35,265,3
14626,37,102,16
14626,40,201,13
14627,32,239,13
14627,44,333,16
14628,24,239,18
14628,28,169,11
14628,30,48,15
14628,41,204,9
14629,14,207,14
14629,17,73,6
14629,28,335,14
14629,30,192,2
14629,40,370,6
14629,45,245,12
14630,12,85,16
14630,29,195,19
14630,46,237,15
14630,47,180,3
14631,21,63,4
14631,27,262,14
14631,33,184,18
14631,40,67,2
14632,11,193,6
14632,19,282,6
14632,27,132,9
14633,28,273,10
14633,35,165,3
14633,39,201,6
14634,44,184,12
14635,15,34,19
14635,40,147,2
14636,4,199,10
14636,9,262,19
14636,12,343,18
14636,14,127,19
14636,25,126,15
14636,37,185,4
14637,22,226,11
14637,34,367,11
14637,37,275,6
14637,39,83,17
14637,44,371,4
14638,20,36,19
14638,25,66,11
14638,29,364,6
14638,44,191,20
14638,48,70,15
14639,2,122,4
14639,4,328,17
14639,14,105,18
14640,11,276,11
14640,27,389,11
14640,42,258,16
14640,45,63,17
14641,6,363,7
14641,9,281,5
14641,15,132,6
14641,24,191,8
14641,29,336,3
14642,11,148,12
14642,12,181,9
14642,17,233,20
14642,25,290,17
14642,31,94,6
14642,48,226,17
14643,2,148,10
14643,3,343,5
14643,5,146,4
14643,8,172,17
14643,12,158,12
14643,23,304,19
14643,32,280,15
14643,38,26,18
14643,39,215,4
14643,47,25,15
14644,4,339,2
14644,7,208,2
14644,19,181,20
14644,22,246,16
14644,30,29,10
14644,44,32,19
14645,4,400,20
14645,11,47,19
14645,27,398,11
14645,32,257,10
14645,36,399,15
14645,42,363,16
14646,25,59,7
14647,14,153,2
14647,28,347,12
14647,46,397,16
14648,2,227,14
14648,13,298,15
14648,16,241,10
14648,42,141,3
14648,44,255,13
14649,3,389,16
14649,23,42,14
14649,24,41,18
14649,46,164,15
14650,24,290,2
14651,15,311,6
14651,20,47,20
14651,33,275,19
14651,47,158,16
14652,12,162,3
14652,21,130,17
14652,22,161,8
14652,24,109,11
14652,30,328,5
14652,33,136,12
14652,34,383,18
14652,39,260,19
14652,46,277,6
14652,47,334,12
14653,2,104,9
14653,12,361,5
14653,33,354,20
14654,27,57,4
14654,29,210,11
14654,32,82,3
14654,36,243,5
14654,37,168,13
14655,13,321,19
14655,15,74,14
14655,25,332,2
14655,32,288,2
14656,2,35,2
14656,9,213,19
14656,10,350,10
14656,12,48,4
14656,13,212,6
14656,20,337,10
14656,22,103,4
14656,35,337,2
14656,48,280,18
14657,10,44,8
14657,12,396,2
14657,29,68,17
14657,30,357,15
14657,34,171,12
14657,38,171,8
14658,2,262,18
14658,13,241,10
14658,21,100,11
14658,29,195,13
14658,30,320,11
14658,33,162,13
14658,43,326,9
14659,8,339,5
14659,14,342,14
14659,15,200,12
14659,25,247,8
14659,33,25,19
14659,37,49,2
14659,44,275,14
14660,1,265,6
14660,7,174,18
14660,36,310,14
14660,38,26,12
14660,41,202,8
14660,42,322,11
14661,9,210,7
14661,15,256,19
14661,18,38,19
14661,22,128,8
14661,23,208,9
14661,24,138,7
14661,46,377,8
14662,2,154,12
14662,24,123,3
14662,30,368,4
14663,3,298,10
14663,17,285,16
14663,19,104,16
14663,23,326,6
14663,25,39,11
14663,26,44,3
14663,31,81,14
14663,44,250,10
14664,35,336,12
14664,48,393,14
14665,3,20,13
14665,13,232,5
14665,29,216,11
14665,42,131,8
14666,11,156,3
14666,27,175,12
14666,30,75,9
14667,10,395,8
14667,13,61,15
14667,43,179,16
14668,3,137,10
14668,9,132,8
14668,16,106,8
14668,24,123,5
14668,33,50,15
14669,18,111,16
14669,20,292,5
14669,21,180,12
14669,24,364,12
14669,27,75,5
14669,35,153,9
14669,36,112,5
14669,38,142,6
14669,43,113,17
14670,5,335,15
14670,13,295,16
14670,24,290,11
14671,5,220,3
14671,13,124,6
14671,17,232,16
14671,30,130,19
14671,39,201,15
14672,11,331,20
14672,12,176,13
14672,17,144,14
14672,21,344,5
14672,24,115,12
14672,26,158,17
14672,43,47,5
14673,9,181,18
14673,14,199,7
14674,3,231,9
14674,19,188,16
14674,29,164,17
14674,33,262,12
14674,34,236,7
14675,1,115,19
14675,16,260,2
14675,29,313,10
14675,35,362,19
14675,37,325,13
14675,42,178,2
14675,43,200,5
14676,10,218,13
14676,12,347,19
14676,16,301,13
14677,1,259,15
14677,14,333,2
14677,32,201,3
14677,34,212,20
14677,41,20,7
14677,44,334,19
14678,5,311,17
14678,21,249,15
14678,25,330,6
14678,28,282,3
14678,38,341,7
14679,5,222,6
14679,6,26,7
14679,19,254,12
14679,36,205,13
14680,5,246,7
14680,13,312,8
14680,20,370,5
14680,26,347,14
14680,37,211,12
14680,43,58,16
14681,3,260,9
14681,12,177,7
14681,31,380,15
14681,36,96,20
14682,7,97,19
14682,23,85,10
14682,33,333,20
14682,35,330,20
14683,1,357,9
14683,4,34,11
14683,28,42,7
14683,30,35,11
14683,37,237,20
14684,1,221,10
14684,36,348,14
14684,47,367,16
14685,15,95,18
14685,26,325,19
14686,37,260,20
14686,43,99,17
14687,30,193,5
14687,48,138,8
14688,2,147,11
14688,20,152,6
14688,41,157,5
14688,43,145,8
14688,47,290,13
14688,48,44,4
14689,1,260,15
14689,9,259,20
14689,10,125,12
14690,5,52,6
14690,15,245,18
14690,22,342,19
14690,33,24,18
14690,35,378,2
14690,46,115,16
14691,7,283,11
14691,23,25,8
14691,27,303,16
14691,45,93,4
14692,1,79,6
14692,2,339,18
14692,11,283,10
14692,27,99,6
14693,16,152,10
14693,21,150,20
14693,24,86,19
14693,32,171,8
14693,34,399,20
14693,41,380,7
14694,3,211,13
14694,15,136,8
14694,27,384,20
14694,45,199,13
14695,14,375,14
14695,26,71,13
14695,39,35,20
14696,14,93,19
14696,25,154,7
14696,32,126,5
14696,39,112,18
14697,14,253,17
14697,22,238,20
14697,33,22,12
14697,38,204,2
14697,42,115,9
14698,1,148,16
14698,13,297,16
14698,17,224,3
14698,45,342,11
14699,7,44,11
14699,17,143,11
14699,26,390,7
14699,42,193,18
14700,2,163,14
14700,4,185,10
14700,41,126,3
14701,3,261,3
14701,18,298,9
14701,20,93,3
14701,37,330,11
14701,39,373,8
14701,41,288,17
14702,3,88,16
14702,42,63,17
14703,16,157,20
14703,17,178,20
14703,39,245,7
14704,32,358,17
14704,36,243,8
14705,3,20,4
14705,16,134,2
14705,22,88,11
14705,38,374,20
14705,48,204,6
14706,12,108,14
14706,14,146,9
14706,18,369,6
14706,20,72,11
14706,27,388,4
14706,34,294,2
14706,36,60,2
14706,40,63,10
14707,3,268,13
14707,13,126,6
14707,17,171,3
14707,25,92,2
14707,32,133,18
14708,2,137,8
14708,17,344,7
14708,25,20,8
14708,38,249,19
14709,31,190,14
14709,40,149,20
14709,44,84,19
14710,10,174,9
14710,17,346,4
14710,42,348,13
14711,1,221,13
14711,9,89,14
14711,30,102,12
14711,47,328,12
14712,9,210,2
14712,35,341,12
14712,43,55,8
14713,2,330,3
14713,14,318,7
14713,21,62,5
14713,33,95,8
14713,43,350,16
14714,13,132,19
14714,27,349,3
14714,43,28,18
14714,44,129,4
14715,8,37,13
14715,36,168,3
14715,39,124,20
14715,46,382,15
14715,47,111,9
14716,2,65,10
14716,31,297,15
14716,38,285,19
14716,42,325,6
14716,47,144,18
14717,14,243,7
14717,19,304,20
14717,25,329,18
14717,34,125,12
14718,42,240,16
14719,1,305,13
14719,31,337,20
14719,45,340,15
14720,1,196,2
14720,13,233,2
14720,20,391,20
14720,34,34,16
14720,45,169,7
14721,16,339,14
14721,37,82,4
14721,47,320,15
14722,8,124,2
14722,19,270,7
14722,20,209,17
14722,25,216,9
14723,12,135,8
14723,25,116,18
14723,27,184,3
14723,44,244,5
14723,47,281,17
14724,8,125,18
14724,15,324,6
14724,30,305,11
14724,48,345,5
14725,10,160,17
14725,41,368,12
14725,45,276,15
14726,37,112,13
14726,38,29,11
14727,3,208,6
14727,35,35,18
14728,1,229,3
14728,20,329,3
14728,34,167,10
14728,39,20,8
14729,14,198,15
14729,32,263,7
14729,35,116,18
14730,3,203,12
14730,29,213,17
14730,37,139,8
14730,46,180,6
14730,48,387,12
14731,5,300,13
14731,15,99,20
14731,42,241,18
14731,46,49,18
14732,12,292,12
14732,17,302,18
14732,20,185,20
14732,22,393,5
14733,9,105,13
14733,20,149,15
14733,23,278,19
14733,26,248,16
14733,28,55,5
14733,32,389,8
14733,33,48,19
14734,7,78,18
14734,8,66,18
14735,1,339,17
14735,2,205,16
14735,9,241,12
14735,10,201,8
14735,26,122,12
14735,38,205,4
14736,14,116,2
14736,23,41,19
14736,29,119,18
14736,31,285,13
14736,35,255,7
14737,15,316,3
14737,31,126,18
14737,37,286,14
14738,18,69,5
14738,43,181,11
14738,48,399,8
14739,3,388,4
14739,16,215,7
14739,35,334,10
14739,43,366,20
14740,24,287,15
14740,28,56,3
14740,31,157,13
14740,42,184,18
14740,45,81,2
14741,7,37,7
14741,10,31,4
14741,14,176,8
14741,25,317,10
14741,36,309,17
14741,42,329,6
14741,43,34,5
14742,9,61,20
14742,16,306,20
14742,20,105,3
14742,33,264,3
14742,38,208,11
14742,45,42,15
14743,7,285,12
14743,33,199,11
14743,35,306,14
14743,37,153,9
14744,1,361,16
14744,5,269,5
14744,17,313,19
14744,30,61,14
14744,35,73,19
14744,42,74,10
14744,45,310,15
14744,48,379,10
14745,34,40,12
14745,36,64,10
14745,41,108,5
14745,45,200,5
14746,1,216,9
14746,10,20,13
14746,17,76,9
14746,28,393,4
14746,45,396,17
14747,5,313,12
14747,21,355,10
14747,32,57,9
14748,6,179,10
14748,8,249,20
14748,9,298,16
14748,26,94,17
14748,27,369,16
14748,28,350,20
14749,42,367,20
14750,8,324,17
14750,18,341,15
14750,27,24,14
14750,35,140,5
14750,39,280,9
14750,42,256,4
14751,19,38,16
14751,32,153,16
14751,36,126,4
14751,45,22,15
14752,2,286,6
14752,16,90,8
14752,22,348,10
14752,25,109,3
14752,36,46,18
14753,5,111,13
14753,26,291,6
14753,41,295,3
14753,42,218,19
14754,3,165,13
14754,20,158,2
14754,22,329,9
14755,3,337,5
14755,9,351,7
14755,21,159,12
14755,28,60,13
14755,36,169,11
14755,47,40,9
14756,4,147,9
14756,11,123,11
14756,15,174,8
14756,16,253,15
14756,17,366,8
14756,33,96,14
14756,37,119,11
14757,7,392,3
14757,20,328,9
14757,33,260,8
14757,36,313,8
14758,2,51,4
14758,4,365,17
14758,21,212,10
14758,27,255,13
14759,3,117,12
14759,6,112,6
14759,12,120,6
14759,13,128,2
14759,17,33,4
14759,21,53,9
14759,25,71,4
14759,29,355,6
14760,22,86,14
14760,27,352,4
14760,30,27,6
14760,32,75,20
14760,35,40,10
14760,39,289,3
14760,40,57,19
14760,41,141,9
14760,42,370,16
14760,47,385,7
14760,48,33,17
14761,1,365,11
14761,13,21,5
14761,14,380,19
14761,16,105,10
14762,1,78,7
14762,4,332,20
14762,8,306,8
14762,10,116,7
14762,27,69,11
14762,43,386,15
14763,2,194,18
14763,3,263,4
14763,14,305,4
14763,27,29,7
14763,33,180,17
14763,34,274,9
